n,T,p,Tn,sv_sigma,sv_rho,lam,target_radius,seed,path,status,phase1_assembly_time,phase2_factor_time,phase3_solve_time,total_time,iters,hit_maxiter,relative_residual,L_factor_nnz,bandwidth_u,banded_ab_bytes,banded_factor_bytes,H_B_nnz,Kbar_nnz_estimate,Kbar_csr_bytes_estimate,M_m_nnz,skip_direct,banded_total_bytes_estimate,skip_banded
10,10000,2,100000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.07745770801557228,0.023794000007910654,0.2450818750075996,0.3463335830310825,33,0,8.961167189401464e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.21714837499894202,0.07155187500757165,0.0016948329866863787,0.29039508299320005,0,0,7.722730968428738e-13,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.21937129201251082,0.06443829199997708,0.1666975420084782,0.4505071260209661,32,0,5.59958450659645e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.07909312497940846,0.024070832994766533,0.24215741700027138,0.34532137497444637,32,0,5.599584301559958e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,0.22496354099712335,0.06743870800710283,0.001707791001535952,0.29411004000576213,0,0,2.136957846363172e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.2204453340091277,0.06686558297951706,1.7676742499752436,2.0549851669638883,333,0,9.731908837538502e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.07853249998879619,0.024652791995322332,2.5212860830069985,2.624471374991117,335,0,9.671835270704379e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,0.2232336250017397,0.0657874169992283,0.0022605829872190952,0.2912816249881871,0,0,2.7332312710523605e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.2202603329787962,0.06720741701428778,2.134636833012337,2.422104583005421,413,0,9.995189979293494e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.08490354198147543,0.024141333007719368,3.0724653330107685,3.1815102079999633,413,0,9.814020637037987e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,0.22129479100112803,0.06582099999650382,0.002094583003781736,0.2892103740014136,0,0,1.4032083162033763e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.21984945799340494,0.06991625000955537,1.8416959999885876,2.131461707991548,346,0,9.483911601499196e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.07959899998968467,0.023656000004848465,2.6207048340002075,2.7239598339947406,346,0,9.513227639694926e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,0.2248124170000665,0.06690170799265616,0.0017774589941836894,0.29349158398690633,0,0,7.309761428858029e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.22468654200201854,0.07428595802048221,18.142031625000527,18.441004125023028,3471,0,9.654803893314139e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.07956491701770574,0.024594792019343004,26.36957008301397,26.473729792051017,3467,0,9.511816632854893e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,0.22175358299864456,0.06825237500015646,0.0018410840129945427,0.29184704201179557,0,0,8.811328153843051e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.22275383400847204,0.06732695800019428,25.730901125003584,26.02098191701225,4823,0,9.876935492145525e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.08196491599665023,0.02423091698437929,36.492487791983876,36.598683624964906,4831,0,9.940585017271832e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,0.22243516601156443,0.06846179201966152,0.0018070829974021763,0.2927040410286281,0,0,5.326279831198444e-12,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.22076479200040922,0.06769237501430325,20.630503374995897,20.91896054201061,3854,0,9.67994016572701e-09,2589684,-1,-1,-1,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,2,100000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.07988087498233654,0.02386691700667143,27.855505624989746,27.959253416978754,3857,0,9.508338200831067e-09,-1,40,32800000,32800000,2099700,5000000,80000000.0,16660,0,48000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,1.8736795420118142,0.5955621670000255,0.016847958992002532,2.4860896680038422,0,0,5.64205254420519e-13,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.837979665986495,0.5911221250134986,0.7318153330124915,3.160917124012485,31,0,8.515934901646474e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.5102892499999143,0.39331704200594686,0.6251071250007953,1.5287134170066565,31,0,8.51593279061315e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,1.8099627500050701,0.5887085839931387,0.010107957990840077,2.408779291989049,0,0,5.250423074671514e-13,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.8425119169987738,0.5895099170156755,0.7770439999876544,3.2090658340021037,33,0,7.345362511940681e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.4977024589898065,0.3890406250138767,0.6665106669825036,1.5532537509861868,33,0,7.3453616577661656e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,1.8481705840094946,0.5952647499798331,0.013801833003526554,2.4572371669928543,0,0,4.5453257438451083e-13,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.8398291670018807,0.5892071250127628,0.7221996669832151,3.1512359589978587,31,0,6.064032126447637e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.5062120830116328,0.39258237500325777,0.6233609159826301,1.5221553739975207,31,0,6.064031920169093e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,1.845662292005727,0.5955212080152705,0.010752250003861263,2.451935750024859,0,0,9.907609611248381e-13,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.8617727500095498,0.5858629160211422,7.984395250008674,10.432030916039366,335,0,9.404425910300774e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.5226537910057232,0.3943332089984324,6.6230154169898015,7.540002416993957,335,0,9.753614135510225e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,1.8807109580084216,0.594737334002275,0.012191540998173878,2.4876398330088705,0,0,1.0082881168242971e-12,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.8779989999893587,0.5987894169811625,9.5620683330053,12.038856749975821,406,0,9.963395324950019e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.5041822500061244,0.3850842080137227,8.097606292023556,8.986872750043403,408,0,8.65604449333029e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,1.9451842500129715,0.5853000000061002,0.01242287497734651,2.542907124996418,0,0,8.883925191508623e-13,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.8561203749850392,0.5918710829864722,8.142340417020023,10.590331874991534,341,0,9.36222599500613e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.5340870420041028,0.39050341700203717,6.900896625011228,7.825487084017368,340,0,9.369982310785439e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,1.8569199159974232,0.6069837919785641,0.010924499976681545,2.474828207952669,0,0,3.452708999940662e-12,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,1.8332623750029597,0.608911082992563,83.56403433400556,86.00620779200108,3476,0,9.898042425272982e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.5146664170024451,0.3862242919858545,68.50707350001903,69.40796420900733,3470,0,9.95869270702719e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,1.8797648750187363,0.575315916998079,0.012367833987809718,2.467448626004625,0,0,3.6022314871265467e-12,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,1.810950374987442,0.5775429169880226,109.43062800000189,111.81912129197735,4658,0,9.679258441047882e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.5115478340012487,0.38857345801079646,91.32749250001507,92.22761379202711,4666,0,9.727408369342056e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,1.9187067080056295,0.5986238339974079,0.014468375011347234,2.5317989170143846,0,0,4.263763419507025e-12,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,1.8781313330109697,0.6003432909783442,89.23532250002609,91.7137971240154,3832,0,9.771596252241847e-09,13541000,-1,-1,-1,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,12,100000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,0.5156087090144865,0.38685466602328233,74.83711545797996,75.73957883301773,3851,0,9.977076521557057e-09,-1,129,104000000,104000000,12092200,25000000,400000000.0,16660,0,208000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,5.733901166997384,1.0171861659910064,0.02447279100306332,6.775560123991454,0,0,4.786242973726789e-13,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,5.64900720899459,0.9961710829811636,1.3098319999990053,7.955010291974759,31,0,6.847001960086662e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.424784541974077,0.9676083750091493,1.260971542011248,3.6533644589944743,31,0,6.847005620551291e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,5.6740686660050415,1.0080034580023494,0.023645499983103946,6.705717623990495,0,0,6.049025815447128e-13,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,5.6425416249840055,1.0068679169926327,1.758897124993382,8.40830666697002,33,0,8.439042030128415e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.3844310000131372,1.2970372500130907,1.36367925000377,4.045147500029998,33,0,8.439042252847222e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,5.64114016701933,0.9954583749931771,0.023460624972358346,6.660059166984865,0,0,3.995192916680163e-13,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,5.661796750006033,1.009604874998331,1.6776934579829685,8.349095082987333,31,0,6.997249066363986e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.1,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.4002687920001335,1.1287593750166707,1.266985541995382,3.796013709012186,31,0,6.997248078473647e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,0,direct_cholmod,ok,5.634229457995389,0.9881157079944387,0.02090395797858946,6.643249123968417,0,0,9.346510732740235e-13,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,5.615048834006302,0.9916202079912182,14.130809082998894,20.737478124996414,334,0,9.795025321802454e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.3908255830174312,1.040854417020455,13.788065375003498,16.219745375041384,338,0,9.987027719033486e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,1,direct_cholmod,ok,5.637687332986388,1.0036142919852864,0.028012624999973923,6.669314249971649,0,0,1.129226302984026e-12,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,5.597792458022013,1.0206703339936212,17.16153770798701,23.780000500002643,408,0,9.693016960248178e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.4180356669821776,0.9919062920089345,16.74711541700526,19.157057375996374,411,0,8.681103845296632e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,7,direct_cholmod,ok,5.672371249995194,1.0114626660069916,0.02670808299444616,6.710541998996632,0,0,9.5370519329285e-13,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,5.730076625011861,1.0132340000127442,14.574593209021259,21.317903834045865,344,0,9.229269233692301e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.3,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.438769583008252,1.0009635830065235,14.033014417014783,16.47274758302956,344,0,9.499853592661224e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,0,direct_cholmod,ok,5.694351790996734,1.0139617910026573,0.02594779198989272,6.734261373989284,0,0,4.1824375733634566e-12,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,5.737509708007565,1.0048554170061834,150.61253558300086,157.3549007080146,3525,0,9.976165176153357e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,1.4216287499875762,1.0133479590003844,141.56340574999922,143.99838245898718,3506,0,9.49268769906208e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,1,direct_cholmod,ok,5.75911095898482,1.0100263330095913,0.026531999988947064,6.795669291983359,0,0,4.858462369027385e-12,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,5.718698499986203,1.0430940840160474,202.87656804200378,209.63836062600603,4842,0,9.378537714002658e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,1.3988779170031194,0.9781152920040768,194.77848291699775,197.15547612600494,4838,0,9.855482869831907e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,7,direct_cholmod,ok,6.062754624988884,1.0591055410041008,0.032065583975054324,7.153925749968039,0,0,3.974072746933232e-12,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,5.693105291982647,1.0300358750100713,176.57494825002505,183.29808941701776,3807,0,9.787250693807952e-09,26017300,-1,-1,-1,24070000,49000000,784000000.0,16660,0,400000000,0
10,10000,24,100000,0.5,0.95,10000.0,0.9,7,pcg_banded_time_avg_precision_chol,ok,1.4216401670128107,1.1422684579738416,153.54222037500585,156.1061289999925,3803,0,9.900146687916918e-09,-1,249,200000000,200000000,24070000,49000000,784000000.0,16660,0,400000000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,0,direct_cholmod,ok,0.04757462500128895,0.013822791981510818,0.0006122920021880418,0.06200970898498781,0,0,1.4744238534362372e-12,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,0,pcg_time_avg_chol_explicit_avgK,ok,0.045230082992929965,0.013668166007846594,0.02006533302483149,0.07896358202560805,24,0,7.833224246450751e-09,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,0,pcg_banded_time_avg_precision_chol,ok,0.005969541991362348,0.03492791601456702,0.023693834024015814,0.06459129202994518,24,0,7.83325354009545e-09,-1,80,6220800,6220800,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,1,direct_cholmod,ok,0.04578654098440893,0.013848958013113588,0.0006195839960128069,0.060255082993535325,0,0,1.6093911614969152e-12,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,1,pcg_time_avg_chol_explicit_avgK,ok,0.04618154198396951,0.014601291972212493,0.02209183300146833,0.08287466695765033,26,0,6.977434673116952e-09,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,1,pcg_banded_time_avg_precision_chol,ok,0.00664574999245815,0.03540820800117217,0.02858429099433124,0.07063824898796156,26,0,6.977419029487582e-09,-1,80,6220800,6220800,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,7,direct_cholmod,ok,0.04599862499162555,0.013725334021728486,0.0004025840025860816,0.060126543015940115,0,0,2.3323215280234425e-12,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
20,480,2,9600,0.1,0.95,10000.0,0.9,7,pcg_time_avg_chol_explicit_avgK,ok,0.04519933299161494,0.013617874996270984,0.028344999998807907,0.08716220798669383,28,0,9.139695131025713e-09,493121,-1,-1,-1,392400,960000,15360000.0,795,0,9216000,0
